04-09-2021 11:23:04;192.168.1.1;UP
04-09-2021 11:23:14;192.168.1.3;UP
04-09-2021 11:23:14;8.8.8.8;UP
04-09-2021 11:23:14;8.8.4.4;UP
04-09-2021 11:23:17;192.168.1.2;UP
04-09-2021 11:23:17;192.168.1.95;UP
04-09-2021 11:23:27;192.168.1.1;UP
04-09-2021 11:23:37;192.168.1.3;UP
04-09-2021 11:23:37;8.8.8.8;UP
04-09-2021 11:23:37;8.8.4.4;UP
04-09-2021 11:23:40;192.168.1.2;UP
04-09-2021 11:23:40;192.168.1.95;UP
